id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
20070549,"Bklyn private room and private bathrm by F,G train",14898658,Chadanut,Brooklyn,Kensington,40.64293,-73.98043,Private room,56,1,58,2019-01-01,2.48,11,16
20071750,Huge duplex with yard - 15 mins to Manhattan!,3309814,Monica,Brooklyn,Bushwick,40.69983,-73.92814,Entire home/apt,154,3,0,,,1,0
20071791,The real Brooklyn experience in Greenpoint!,6026276,Janelle,Brooklyn,Greenpoint,40.73768,-73.95741,Private room,63,7,0,,,1,0
20073605,1 bedroom in a charming and cozy apartment in bk.,23299635,Illyse,Brooklyn,Williamsburg,40.71181,-73.95235,Private room,125,2,0,,,1,0
20073959,Crown Heights Guest House 2L,74541079,Abraham,Brooklyn,Crown Heights,40.66966,-73.93719,Entire home/apt,99,3,39,2019-07-07,1.72,9,91
20074223,Green Oasis in East Williamsburg,38250741,Erin,Brooklyn,Williamsburg,40.70694,-73.94511,Private room,65,2,2,2017-10-16,0.09,1,0
20075554,CROWN HEIGHTS GUEST HOUSE 2L2R,74541079,Abraham,Brooklyn,Crown Heights,40.66888,-73.93638,Entire home/apt,199,3,5,2019-06-09,0.42,9,72
20082404,Charming room in mid-century comfort and quiet.,4391397,Eva,Brooklyn,Windsor Terrace,40.65814,-73.98495,Private room,65,1,35,2019-07-01,1.57,2,130
20085006,Bright & Beautiful Brooklyn Boudoir and more! ☺,142590597,Joica,Brooklyn,East New York,40.67296,-73.87435,Entire home/apt,249,1,7,2019-05-21,0.38,6,177
20085462,Sunny 1 Bedroom in heart of Brooklyn!,89691323,Felipe,Brooklyn,Crown Heights,40.67229,-73.94282,Entire home/apt,95,5,3,2018-05-03,0.14,1,20
20085472,Prime Bushwick location w/ washer/dryer + rooftop!,26558906,Emily,Brooklyn,Bushwick,40.70252,-73.91447,Private room,34,3,7,2019-07-03,0.35,1,71
20086190,Fabulous and peaceful retreat in Brooklyn,28695008,Danielle,Brooklyn,Bedford-Stuyvesant,40.68838,-73.95649,Entire home/apt,190,5,24,2018-12-08,1.11,1,215
20089288,"#4 Cozy And Bright Room, 30 Minutes to Manhattan",619942,Stacy & Simon,Brooklyn,Cypress Hills,40.68863,-73.8706,Private room,38,30,43,2019-06-01,1.87,6,193
20089962,"Cozy room weekly , 35 minutes far to Manhattan",142851497,Selçuk,Brooklyn,Sheepshead Bay,40.58632,-73.95335,Private room,45,7,34,2019-05-23,1.47,1,36
20111316,Home away from home,15758568,Mike,Brooklyn,Bedford-Stuyvesant,40.68121,-73.94471,Private room,50,2,17,2019-06-24,0.76,1,89
20112687,Awesome Privat Room+Privat bathroom in Bushwick,41861163,Vivian,Brooklyn,Bushwick,40.69521,-73.90959,Private room,50,7,0,,,1,0
20118160,"Big guest room,queen bed,Cozy decoration apartment",142997033,Ozge,Brooklyn,Sheepshead Bay,40.59449,-73.95166,Private room,53,2,9,2019-07-05,2.87,1,357
20118387,Zippy 2 bdrm apt. in artsy Bushwick,15572977,Alayna,Brooklyn,Bushwick,40.7005,-73.92554,Entire home/apt,150,3,1,2017-08-23,0.04,1,0
20119649,CROWN HEIGHTS GUESTS HOUSE 3L,74541079,Abraham,Brooklyn,Crown Heights,40.67081,-73.93646,Entire home/apt,129,3,24,2019-07-01,1.04,9,74
20120690,Modern Williamsburg Penthouse,9691202,Julien,Brooklyn,Williamsburg,40.7188,-73.94283,Entire home/apt,250,7,10,2019-05-25,0.45,1,5
20121617,LARGE ROOM/PRIVATE BATHROOM BY PROSPECT PARK,2802251,Cansu,Brooklyn,Flatbush,40.6495,-73.9643,Private room,60,2,2,2017-09-27,0.08,1,0
20125262,Chateau de Lambert,66604973,Chris,Brooklyn,Greenpoint,40.72646,-73.95598,Entire home/apt,150,1,0,,,1,0
20125722,AG's Palace 4,121612198,Maura,Brooklyn,Canarsie,40.6433,-73.91333,Private room,89,1,2,2018-10-07,0.16,4,359
20130471,Peaceful home in Bedstuy,10010083,Amanda,Brooklyn,Bedford-Stuyvesant,40.68317,-73.93553,Private room,60,3,26,2019-06-07,1.28,1,47
20134321,1-BR Apartment in the Heart of Williamsburg,10128779,Joseph,Brooklyn,Williamsburg,40.71759,-73.96641,Entire home/apt,150,4,8,2019-04-29,0.35,1,0
20134851,"Bright, airy loft in Bushwick's street art scene",4305955,Brittany,Brooklyn,Bushwick,40.70543,-73.92306,Entire home/apt,165,4,12,2019-06-17,0.55,1,0
20135361,Incredible Views! Zen-Style Residence In The Sky,118695056,Cameron & Dione,Brooklyn,Downtown Brooklyn,40.69201,-73.98713,Entire home/apt,275,3,20,2019-05-15,0.96,2,35
20137576,Room in a charming and spacious apartment in DUMBO,19990362,Sara,Brooklyn,Vinegar Hill,40.70149,-73.98091,Private room,69,5,5,2019-04-19,0.22,1,166
20137770,Private room in doorman building in Downtown BK,34365131,Sarah,Brooklyn,Downtown Brooklyn,40.69591,-73.98335,Private room,58,5,1,2017-08-13,0.04,1,0
20138516,"Private, elegant, apartment with beautiful garden",94676949,Althea,Brooklyn,East Flatbush,40.6413,-73.9236,Entire home/apt,100,2,97,2019-07-07,4.38,1,30
20139305,Spacious 1BR near park & subways,6985109,Geoffrey,Brooklyn,Prospect Heights,40.67335,-73.96763,Entire home/apt,121,9,21,2019-06-18,1.14,1,179
20139611,"R#1Very nice, comfortable, quiet and peaceful room",95958773,Maryna,Brooklyn,Brighton Beach,40.57717,-73.9608,Private room,95,1,7,2019-06-27,0.32,3,342
20141920,"12 Mins to Manhattan, 25 Mins to Times Square.",136812761,Wendy,Brooklyn,Bedford-Stuyvesant,40.69537,-73.93598,Entire home/apt,389,1,107,2019-07-06,4.77,3,64
20145152,Corner top floor apt - Williamsburg,1318986,May,Brooklyn,Williamsburg,40.70829,-73.95682,Entire home/apt,90,1,0,,,1,0
20147628,Beautiful modern apartment with private deck!,4391397,Eva,Brooklyn,Windsor Terrace,40.65783,-73.98236,Entire home/apt,150,2,4,2019-04-28,0.34,2,4
20147886,Nice clean and quiet bedroom in two bedroom app,119680716,Petar,Brooklyn,Kensington,40.6368,-73.96857,Private room,35,1,6,2017-08-26,0.26,1,0
20148004,Sublet in Brooklyn,143330206,Adi,Brooklyn,Bedford-Stuyvesant,40.68705,-73.92606,Private room,45,5,2,2017-09-14,0.09,1,0
20149300,Crown Heights Guest House 3R3L,74541079,Abraham,Brooklyn,Crown Heights,40.66955,-73.93576,Entire home/apt,199,4,7,2019-04-29,0.34,9,89
20150874,Modern and artsy bedroom on top floor of Duplex,30933708,Emmanuel,Brooklyn,Bushwick,40.69711,-73.91519,Private room,75,2,8,2018-07-16,0.35,1,0
20152264,"Spacious, cozy, fully equipped apartment with AC",10461088,Noam,Brooklyn,Carroll Gardens,40.6831,-73.99945,Entire home/apt,180,4,0,,,1,0
20152950,Sunny Spacious 1BR Yard Roof at GrattanHouse,128414475,Nitya,Brooklyn,Williamsburg,40.70609,-73.92828,Private room,91,1,3,2017-08-27,0.13,3,0
20153102,"Guest room in High Ceiling Duplex, Williamsburg! 3",40511252,Auset,Brooklyn,Williamsburg,40.70754,-73.95291,Private room,55,30,3,2018-11-01,0.28,3,0
20156079,Chic Williamsburg Apartment 2 Bedroom,126531152,Francesca,Brooklyn,Williamsburg,40.713,-73.94381,Entire home/apt,150,1,4,2017-08-14,0.17,1,0
20156382,"The BABY ""O""",143431362,Okela,Brooklyn,East Flatbush,40.63831,-73.94572,Private room,89,1,14,2019-05-05,0.62,1,364
20164634,Quiet 1BR in Ft Greene! Close to Ft Greene park,12586279,Sophia,Brooklyn,Fort Greene,40.68841,-73.97283,Entire home/apt,110,2,5,2017-11-23,0.22,1,0
20164923,1BR w/ Private Bath - Brooklyn Loft with Roof-deck,119260265,Melissa,Brooklyn,Clinton Hill,40.68878,-73.96156,Private room,60,5,4,2019-01-04,0.17,1,0
20165947,Bright & Spacious Artist loft in BK!,17290200,Martina,Brooklyn,Williamsburg,40.70503,-73.93699,Private room,50,7,1,2017-08-28,0.04,1,0
20167609,Large Sunlit Private Room in WIlliamsburg,21619571,Andrew,Brooklyn,Williamsburg,40.71272,-73.96378,Private room,68,1,1,2017-08-20,0.04,1,0
20170965,Luxe Restored Catholic Church turned Apts 1BR/.5Ba,22375303,Elle,Brooklyn,Bedford-Stuyvesant,40.68185,-73.9306,Private room,65,1,87,2019-06-23,3.75,2,254
20171018,Comfortable convenient Williamsburg bedroom!,50688724,S.A.,Brooklyn,Williamsburg,40.70639,-73.95552,Private room,55,3,58,2019-06-10,2.50,2,298
20173075,Spacious bedroom with private entrance + roofdeck,4609956,Sarah,Brooklyn,Bedford-Stuyvesant,40.68305,-73.95753,Private room,90,2,55,2019-06-19,2.42,3,110
20173894,Lovely apartment in Brooklyn.,87988,Samantha,Brooklyn,Carroll Gardens,40.68201,-73.99535,Entire home/apt,120,3,2,2018-08-24,0.09,2,0
20173972,Spacious bedroom w/ private entrance + roofdeck,4609956,Sarah,Brooklyn,Bedford-Stuyvesant,40.68438,-73.95688,Private room,80,2,64,2019-07-06,2.73,3,116
20174811,Spacious Room and Backyard in Modern Space,22645955,Micah,Brooklyn,Bushwick,40.69786,-73.91362,Private room,50,20,3,2017-08-27,0.13,1,2
20175518,Extra Large 1 Bedroom in Kensington/Ditmas Park,6658169,Michelle,Brooklyn,Kensington,40.63907,-73.97399,Entire home/apt,150,2,0,,,1,0
20175751,Ideal place in trendy part of Brooklyn.,93751838,Hans,Brooklyn,Bushwick,40.70575,-73.92193,Private room,40,1,4,2017-09-28,0.18,1,0
20176653,"Light, airy, and spacious bedroom in Bushwick.",143631031,William,Brooklyn,Bushwick,40.70135,-73.92402,Private room,50,2,31,2018-06-25,1.34,1,0
20177584,"Bright, Clean, Modern 1 BR Rooftop & Gym",712992,Daniel,Brooklyn,Greenpoint,40.72025,-73.9436,Entire home/apt,115,1,92,2019-06-28,3.93,1,33
20183695,Sunny and Spacious Apartment With Private Terrace!,124046841,Corey & Anna,Brooklyn,Prospect Heights,40.67714,-73.96437,Entire home/apt,130,2,0,,,1,0
20185035,Cozy Bright Room in Greenpoint,133773191,Nikita,Brooklyn,Greenpoint,40.72677,-73.94578,Private room,43,2,153,2019-06-22,6.59,1,14
20185442,Renovated 1 Bedroom in Prime Bayridge,48685877,Ivana,Brooklyn,Bay Ridge,40.62707,-74.02817,Shared room,225,3,1,2017-08-31,0.04,1,87
20186021,"Bright, clean, cosy room in the heart of Brooklyn!",94113622,Darlene,Brooklyn,Bushwick,40.68252,-73.90651,Private room,60,3,2,2017-08-29,0.09,2,165
20186834,Spacious 2 Bedrooms w/ Private Entrance + Bathroom,4609956,Sarah,Brooklyn,Bedford-Stuyvesant,40.68249,-73.95683,Private room,150,2,5,2018-08-31,0.21,3,102
20186887,"Spacious, Sun-Filled 1BR - Columbia Waterfront",26823131,Allie,Brooklyn,Columbia St,40.68674,-74.00073,Entire home/apt,169,1,11,2017-11-25,0.47,1,0
20187293,GiGi's Stunning Place,60839109,Gloria,Brooklyn,East New York,40.67118,-73.86821,Entire home/apt,83,1,42,2019-06-30,1.79,1,348
20188787,Charming and Light-filled 1 BR in Crown Heights,83550011,Rubyn,Brooklyn,Crown Heights,40.67015,-73.95662,Entire home/apt,89,2,8,2018-04-23,0.34,1,0
20188905,"Spacious 1BR  in Park Slope, Brooklyn NEAR PARK",8345393,Alexandra,Brooklyn,South Slope,40.66563,-73.98669,Entire home/apt,150,2,3,2017-08-24,0.13,1,0
20189290,"Large and in charge: pvt ""dungeon"" apt. ❤️❤️❤️❤️❤️",16534981,Suzy,Brooklyn,Bedford-Stuyvesant,40.679,-73.91078,Entire home/apt,68,30,11,2019-05-31,0.48,5,332
20190053,"Beautiful, family friendly place with great views",25415637,Jonathan,Brooklyn,Columbia St,40.68356,-74.00301,Entire home/apt,144,1,11,2018-09-03,0.48,1,0
20190343,Kid-Friendly Cobble Hill Brooklyn Home,52425281,Reedu,Brooklyn,Boerum Hill,40.68614,-73.99082,Entire home/apt,150,4,0,,,1,0
20190740,Cozy Family Condo Bed Stuy (with amenities!),5083652,Asher,Brooklyn,Bedford-Stuyvesant,40.68956,-73.93853,Entire home/apt,150,2,6,2019-01-20,0.26,1,4
20191974,BEAUTIFUL BRAND NEW MODERN WILLIAMSBURG APT,7116018,Brittini,Brooklyn,Williamsburg,40.71041,-73.95773,Entire home/apt,200,3,0,,,1,0
20191991,"Entire PVT 3BR townhouse apt, Brooklyn.❤️❤️❤️❤️❤️",16534981,Suzy,Brooklyn,Bedford-Stuyvesant,40.68133,-73.90947,Entire home/apt,150,28,3,2019-05-26,0.16,5,312
20193058,Light-Filled Top Floor of 4BR Townhouse.❤️❤️❤️❤️❤️,16534981,Suzy,Brooklyn,Bedford-Stuyvesant,40.67925,-73.91017,Entire home/apt,122,28,7,2018-09-23,0.30,5,226
20193790,✮ Gateway to the Boroughs ✮ Spacious Home Base ✮,143796248,Robert,Brooklyn,Williamsburg,40.71029,-73.95148,Private room,90,1,1,2017-08-06,0.04,1,0
20193830,Family brownstone with backyard.,1294005,Peter,Brooklyn,Clinton Hill,40.68828,-73.96215,Entire home/apt,450,2,5,2018-06-30,0.22,1,0
20194954,Relaxing & cozy apt in Brooklyn mins to Manhattan,13462855,Travis,Brooklyn,Bedford-Stuyvesant,40.68004,-73.93928,Entire home/apt,170,3,62,2019-06-30,2.70,2,280
20195496,Serenity and Ease in Brooklyn!,5775499,Samar,Brooklyn,Bedford-Stuyvesant,40.68115,-73.90999,Private room,60,5,11,2019-06-01,0.49,1,0
20203086,Crown Heights! Newly remodeled suite pvt entrance,89893236,Lakiea,Brooklyn,Prospect-Lefferts Gardens,40.66156,-73.94706,Entire home/apt,90,1,81,2019-06-23,3.50,1,35
20203433,Modern & Bright  2BR Entire Apt w/ Private Terrace,9592775,Melissa,Brooklyn,South Slope,40.66729,-73.98359,Entire home/apt,196,2,93,2019-06-21,4.10,1,154
20206733,Cute Bedroom Available in Heart of Williamsburg,58353872,Lacey,Brooklyn,Williamsburg,40.71987,-73.96141,Private room,55,5,4,2019-07-01,0.17,1,0
20206749,Ideal Greenpoint 1 Bedroom,3402375,Colin,Brooklyn,Greenpoint,40.73038,-73.95548,Entire home/apt,189,1,0,,,1,0
20207132,Clean spacious 1 bedroom apt,445894,Alexa,Brooklyn,Bath Beach,40.60106,-74.00933,Entire home/apt,95,2,2,2017-08-22,0.09,2,0
20208354,Bed Stuy Hideaway,8773518,Robb,Brooklyn,Bedford-Stuyvesant,40.68564,-73.94508,Private room,60,2,9,2019-06-03,0.40,3,72
20208787,Renovated 1br w/ private bath steps from the train,39808438,Easton,Brooklyn,Bushwick,40.68817,-73.91523,Private room,45,2,31,2019-05-24,1.35,5,0
20209878,Haven in the Heights: stylish home away from home,56985517,Alexandra,Brooklyn,Crown Heights,40.67334,-73.94099,Entire home/apt,120,2,48,2019-06-22,2.44,1,227
20211113,Brooklyn High Rise w/ Amazing View,15675912,Shawn,Brooklyn,Prospect-Lefferts Gardens,40.65673,-73.96058,Entire home/apt,125,4,4,2018-01-01,0.18,1,0
20211737,Spacious room in beautiful apartment,61649734,Giulliana,Brooklyn,Bushwick,40.6902,-73.91515,Private room,50,1,61,2019-06-23,2.60,2,9
20212025,Cozy Studio in Beautiful Bed-Stuy,7248357,Ashley,Brooklyn,Bedford-Stuyvesant,40.68537,-73.9329,Entire home/apt,75,2,1,2017-08-11,0.04,1,0
20212531,Sunny Guest Room with Private Balcony,10254539,Laura,Brooklyn,Crown Heights,40.66426,-73.95773,Private room,60,1,9,2018-04-14,0.46,1,0
20213045,Spacious and Modern 2 Bed/2.5 Bath Dream Townhouse,2678122,Tasha,Brooklyn,Williamsburg,40.71687,-73.95012,Entire home/apt,300,5,5,2019-06-12,0.35,3,31
20213442,Master Bedroom in Jazz Era Townhome,7285042,Max,Brooklyn,Crown Heights,40.67586,-73.9504,Private room,75,3,5,2017-10-28,0.22,1,0
20213732,Lovely Brooklyn room near the park & subway,6927464,Grace,Brooklyn,Crown Heights,40.67377,-73.95398,Private room,53,1,0,,,1,0
20214413,Bed Stuy Beautiful !!!!,143807664,Chaka,Brooklyn,Bedford-Stuyvesant,40.68606,-73.93861,Entire home/apt,100,3,50,2019-06-09,2.16,1,96
20216170,"Cozy, Sunny, Spacious 1 Bedroom Gem in Greenpoint!",144017474,Kristin,Brooklyn,Greenpoint,40.73639,-73.95342,Entire home/apt,83,1,85,2019-07-01,3.74,2,0
20216401,Convenient & Cozy Bushwick Bedroom,12999475,Seth,Brooklyn,Bushwick,40.70032,-73.91684,Private room,60,1,2,2017-08-27,0.09,1,0
20216511,Beautiful NYC Apartment in Popular Brooklyn spot!!,132735454,John,Brooklyn,Bushwick,40.69549,-73.91838,Private room,30,1,4,2017-08-19,0.17,1,0
20223912,Great apt with outdoor space!,13032983,Mattias,Brooklyn,Williamsburg,40.71703,-73.94298,Entire home/apt,150,5,1,2017-08-19,0.04,1,0
20223927,"True Skyline View, minutes to Manhattan",12302023,Joe,Brooklyn,Greenpoint,40.72509,-73.95418,Private room,92,6,48,2019-06-30,2.31,1,43
20224936,Super Cute Studio in Heart of Greenpoint,35894876,Kristin,Brooklyn,Greenpoint,40.72505,-73.94449,Entire home/apt,99,1,114,2019-06-20,4.97,1,255
20227210,"Sunny one-bedroom apt., close to Prospect Park",1553230,Kate,Brooklyn,Prospect Heights,40.67635,-73.97113,Entire home/apt,124,2,9,2019-02-19,0.39,1,0
20227482,Brooklyn Mezzanine Apartment,122120711,Kristin,Brooklyn,Williamsburg,40.70745,-73.94484,Entire home/apt,175,4,2,2017-08-27,0.09,1,0
20228476,Prospect Heights gorgeous apartment,93220722,Jenelle,Brooklyn,Crown Heights,40.6762,-73.9617,Entire home/apt,75,2,1,2018-03-24,0.06,1,72
20230917,Private room with a private backyard,67444730,Jaafar,Brooklyn,Bedford-Stuyvesant,40.69562,-73.95107,Private room,47,5,5,2017-11-04,0.21,2,0
20231046,Newly renovated 2 bed/2 bath in heart of Bushwick,313079,Mia,Brooklyn,Bushwick,40.69426,-73.90785,Entire home/apt,157,3,70,2019-06-21,3.06,1,223
20231480,"Cosy  25minutes  manhatan,15 min Barclays Center",94214493,Dadrine,Brooklyn,East Flatbush,40.65593,-73.91798,Private room,80,7,5,2018-05-07,0.26,9,206
20231737,"Bright, Clean Room with Private Bathroom",2065453,Ora & Scout,Brooklyn,Crown Heights,40.6775,-73.95404,Private room,69,1,7,2018-09-03,0.33,3,0
20231900,Argyle Road Brooklyn,4581681,Sarah,Brooklyn,Flatbush,40.63646,-73.96484,Entire home/apt,250,2,58,2019-06-30,2.70,1,312
20234416,Amazing 1100 Sqft 2 Bd Penthouse in Williamsburg,43424825,Seth,Brooklyn,Williamsburg,40.70955,-73.9491,Entire home/apt,217,3,24,2019-06-16,1.05,1,14
20235608,"Spacious 2 Bedroom in Bushwick, Brooklyn",109884885,Michael Ray,Brooklyn,Bushwick,40.69716,-73.91447,Entire home/apt,195,2,4,2017-10-22,0.18,1,0
20235984,Bright Room in a 4-bed Apartment in Bushwick,34821813,James,Brooklyn,Bushwick,40.70115,-73.9212,Private room,55,6,0,,,1,0
20237047,Prospect Park Zen Den (by Lakeside/Flatbush),14853570,Anne Ashley,Brooklyn,Prospect-Lefferts Gardens,40.65967,-73.96242,Entire home/apt,100,2,0,,,1,0
20242938,Belo Quarto/w/UPGRADE to entire apartment,166634,Lou,Brooklyn,Brownsville,40.66192,-73.91371,Private room,59,2,34,2019-06-11,1.47,5,0
20243875,Bright 3 floors home in Bushwick with precious art,6760095,Maria Veronica,Brooklyn,Bushwick,40.70089,-73.9273,Private room,250,2,0,,,1,260
20245126,Star Labs,9450203,Xris,Brooklyn,Crown Heights,40.67215,-73.94831,Private room,150,1,2,2017-08-21,0.09,1,177
20245130,Modern Mid-Century Townhouse in Williamsburg!,25233493,Jaime,Brooklyn,Williamsburg,40.71352,-73.96148,Entire home/apt,800,30,29,2018-11-09,1.41,2,0
20248246,Beautiful Private Bedroom & Bathroom,74314960,Cristina,Brooklyn,Bedford-Stuyvesant,40.69156,-73.94359,Private room,95,5,1,2018-02-04,0.06,2,0
20254247,Comfy room close to everything!,67444730,Jaafar,Brooklyn,Bedford-Stuyvesant,40.69444,-73.95116,Private room,60,30,2,2017-08-27,0.09,2,0
20255158,Newly Renovated Brooklyn Apt.,45451027,David,Brooklyn,Crown Heights,40.67651,-73.95877,Private room,40,6,4,2018-09-09,0.18,1,0
20257357,Cute Cobble Hill Apartment with NYC Skyline Views,144376495,Micah,Brooklyn,Columbia St,40.68796,-73.99997,Entire home/apt,149,3,2,2019-06-28,0.09,1,0
20260218,"Spacious, Private bedroom in Bushwick apartment",144406701,Bryan,Brooklyn,Bushwick,40.69201,-73.92364,Private room,40,9,2,2017-11-21,0.09,1,0
20264224,"Bright, cozy room 30mins from downtown Manhattan",107420184,Naz,Brooklyn,Crown Heights,40.67169,-73.9326,Private room,50,3,28,2019-07-04,1.76,1,93
20265425,Welcome to New York City,101369464,Edward,Brooklyn,Bensonhurst,40.60848,-73.97703,Entire home/apt,100,2,115,2019-06-29,4.95,1,323
20265742,modern duplex in classic brooklyn brownstone,8280982,Amy,Brooklyn,Bedford-Stuyvesant,40.68151,-73.94827,Entire home/apt,250,3,1,2019-04-08,0.32,1,133
20268134,Spacious One Bedroom in Bed-Stuy,10414799,Katharina,Brooklyn,Bedford-Stuyvesant,40.69074,-73.93696,Entire home/apt,85,5,6,2018-12-30,0.33,2,5
20271739,Charming Luxury Loft near Barclay & Green Building,147513,Ashley,Brooklyn,Gowanus,40.67949,-73.98666,Entire home/apt,225,2,113,2019-06-21,5.88,2,67
20274278,Brooklyn in the house Private Apt Midwood Q subway,72375507,Kenneth,Brooklyn,Sheepshead Bay,40.60954,-73.95966,Entire home/apt,78,4,5,2019-06-22,0.67,1,82
20275223,FULL BED/Spa Amenities for Sophisticated Travelers,89985620,Annette C,Brooklyn,Flatlands,40.62187,-73.93079,Private room,49,2,58,2019-06-29,2.53,3,311
20277166,Spacious Brooklyn home 2bdrm near Prospect Park.,10217532,David,Brooklyn,Flatbush,40.64844,-73.96726,Entire home/apt,115,5,4,2019-04-24,0.18,1,3
20277675,Enjoy NYC from beautiful and fun Clinton Hill,1699505,Daniel And Elsa,Brooklyn,Clinton Hill,40.68358,-73.9627,Private room,59,3,2,2018-05-28,0.15,1,0
20278184,Mezzanine room in Bushwick,28455413,Lia,Brooklyn,Bushwick,40.68609,-73.91525,Private room,32,1,5,2017-09-05,0.22,2,0
20278421,Bright Bohemian living space & bedroom,22899202,Sadie,Brooklyn,Bedford-Stuyvesant,40.68838,-73.92208,Private room,45,2,10,2019-07-01,0.51,2,34
20279672,Serene queen sized bedroom,2514859,Meghan,Brooklyn,Bedford-Stuyvesant,40.68855,-73.95137,Private room,70,2,2,2019-01-01,0.20,2,0
20279691,Bright and Spacious Parkside Apartment,21340955,Shean,Brooklyn,Flatbush,40.65198,-73.96078,Entire home/apt,99,3,2,2018-01-01,0.11,3,311
20282225,Private Room in Artsy space in Bedstuy W/Mini Bar!,144647925,James,Brooklyn,Bedford-Stuyvesant,40.6867,-73.94212,Private room,55,3,8,2017-11-05,0.34,1,0
20283433,Williamsburg Apt: Near Train & Close to Waterfront,7714461,Charles,Brooklyn,Williamsburg,40.71389,-73.95103,Private room,55,7,19,2019-05-31,0.85,2,151
20284068,Crown Heights Apartment,32905351,Meredith,Brooklyn,Crown Heights,40.67423,-73.95737,Entire home/apt,110,2,31,2019-04-25,1.36,1,4
20285258,Cozy comfortable studio perfect for exploring!,1457505,Tamara,Brooklyn,Park Slope,40.6765,-73.98205,Entire home/apt,100,4,0,,,1,0
20286116,1 Room in Renovated Apt with Private Roof,115415316,Kelsey,Brooklyn,Bushwick,40.70515,-73.92349,Private room,85,2,5,2018-03-26,0.22,2,0
20286744,Modern Extra Large Super Sunny Private Bedroom,48076117,Shelley,Brooklyn,Crown Heights,40.6739,-73.93372,Private room,55,1,63,2019-07-03,2.77,2,30
